Round,Company Name,Product Number,Service Area Name,Eligibility Points,Bid Quantity,Bid Price ($),Price Point (%),Selection Number
1,TELUS,4-107-0,Marathon,4,5,13000,,0.072139812
1,TELUS,4-107-1,Marathon,1,5,3000,,0.141199223
1,TELUS,4-108-0,Thunder Bay,30,5,79000,,0.646348788
1,TELUS,4-108-1,Thunder Bay,1,5,2000,,0.446326907
1,TELUS,4-109-0,Fort Frances,3,5,10000,,0.577914611
1,TELUS,4-109-1,Fort Frances,1,5,1000,,0.095917907
1,TELUS,4-110-0,Steinbach,10,10,33000,,0.701775442
1,TELUS,4-111-0,Winnipeg,180,5,540000,,0.815927585
1,TELUS,4-112-0,Lac du Bonnet,10,5,30000,,0.146969033
1,TELUS,4-112-1,Lac du Bonnet,7,5,21000,,0.686668582
1,TELUS,4-113-0,Morden / Winkler,9,10,26000,,0.923062586
1,TELUS,4-114-0,Brandon,20,8,53000,,0.225164526
1,TELUS,4-115-0,Portage la Prairie,4,10,11000,,0.690738659
1,TELUS,4-116-0,Dauphin,10,10,39000,,0.641062967
1,TELUS,4-117-0,Creighton / Flin Flon,4,5,11000,,0.488941624
1,TELUS,4-117-1,Creighton / Flin Flon,1,5,1000,,0.858355216
1,TELUS,4-118-0,Thompson,9,5,26000,,0.928005712
1,TELUS,4-118-1,Thompson,2,5,6000,,0.985554037
1,TELUS,4-119-0,Estevan,8,10,23000,,0.387707457
1,TELUS,4-120-0,Weyburn,4,10,12000,,0.617640336
1,TELUS,4-121-0,Moose Jaw,9,10,28000,,0.818093591
1,TELUS,4-122-0,Swift Current,8,10,24000,,0.422628762
1,TELUS,4-123-0,Yorkton,10,10,32000,,0.397746386
1,TELUS,4-124-0,Regina,60,10,169000,,0.292511758
1,TELUS,4-125-0,Saskatoon,70,10,199000,,0.79421849
1,TELUS,4-126-0,Watrous,5,10,14000,,0.749996529
1,TELUS,4-127-0,Battleford,20,10,51000,,0.06929703
1,TELUS,4-128-0,Prince Albert,20,10,67000,,0.207611884
1,TELUS,4-129-0,Lloydminster,6,9,19000,,0.928623891
1,TELUS,4-130-0,Northern Saskatchewan,6,5,19000,,0.280266871
1,TELUS,4-130-1,Northern Saskatchewan,1,5,4000,,0.579465825
1,TELUS,4-131-0,Medicine Hat / Brooks,20,7,55000,,0.061730344
1,TELUS,4-132-0,Lethbridge,40,7,123000,,0.711384694
1,TELUS,4-133-0,Stettler / Oyen / Wainwright,9,8,26000,,0.578938554
1,TELUS,4-134-0,High River,20,8,61000,,0.975423208
1,TELUS,4-135-0,Strathmore,8,8,23000,,0.75746201
1,TELUS,4-136-0,Calgary,470,7,1417000,,0.121892461
1,TELUS,4-137-0,Red Deer,40,7,134000,,0.42543487
1,TELUS,4-138-0,Wetaskiwin / Ponoka,9,8,28000,,0.367356186
1,TELUS,4-139-0,Camrose,7,8,20000,,0.455616676
1,TELUS,4-140-0,Vegreville,3,8,8000,,0.311139417
1,TELUS,4-142-0,Edson / Hinton,8,8,25000,,0.933611154
1,TELUS,4-143-0,Bonnyville,10,7,43000,,0.402757843
1,TELUS,4-144-0,Whitecourt,6,8,17000,,0.053475977
1,TELUS,4-145-0,Barrhead,4,8,12000,,0.302304501
1,TELUS,4-146-0,Fort McMurray,10,7,38000,,0.538791895
1,TELUS,4-147-0,Peace River,10,5,44000,,0.569742254
1,TELUS,4-147-1,Peace River,9,3,28000,,0.110392309
1,TELUS,4-148-0,Grande Prairie,20,8,56000,,0.680584286
1,TELUS,4-149-0,East Kootenay,10,3,31000,,0.808646024
1,TELUS,4-150-0,West Kootenay,10,5,40000,,0.242394956
1,TELUS,4-151-0,Kelowna,80,5,236000,,0.668002981
1,TELUS,4-152-0,Vancouver,2110,7,6337000,,0.975910781
1,TELUS,4-153-0,Hope,4,6,13000,,0.31319585
1,TELUS,4-154-0,Victoria,100,2,298000,,0.672923904
1,TELUS,4-155-0,Nanaimo,40,2,127000,,0.633715713
1,TELUS,4-156-0,Courtenay,20,4,61000,,0.336227203
1,TELUS,4-157-0,Powell River,5,5,14000,,0.281287089
1,TELUS,4-157-1,Powell River,1,1,2000,,0.693676214
1,TELUS,4-158-0,Squamish / Whistler,10,4,38000,,0.054692225
1,TELUS,4-159-0,Merritt,3,4,8000,,0.94835035
1,TELUS,4-160-0,Kamloops,20,7,70000,,0.36482493
1,TELUS,4-161-0,Ashcroft,3,4,8000,,0.080769193
1,TELUS,4-162-0,Salmon Arm,9,7,26000,,0.144007225
1,TELUS,4-163-0,Golden,1,7,3000,,0.645247838
1,TELUS,4-164-0,Williams Lake,7,4,20000,,0.53118308
1,TELUS,4-169-0,Dawson Creek,10,1,35000,,0.187496598
1,TELUS,4-170-0,Yukon,6,5,18000,,0.552843247
1,TELUS,4-170-1,Yukon,1,5,1000,,0.864389419
1,TELUS,4-171-0,Nunavut,6,5,18000,,0.992100849
1,TELUS,4-171-1,Nunavut,1,5,1000,,0.492498451
1,TELUS,4-172-0,Northwest Territories,7,5,21000,,0.638482822
1,TELUS,4-172-1,Northwest Territories,1,5,1000,,0.753522523
1,City West,4-156-0,Courtenay,20,1,61000,,0.263637555
1,City West,4-156-1,Courtenay,4,9,12000,,0.34002062
1,City West,4-157-0,Powell River,5,1,14000,,0.125101606
1,City West,4-157-1,Powell River,1,9,2000,,0.850703975
1,City West,4-165-1,Quesnel / Red Bluff,1,6,1000,,0.149976903
1,City West,4-166-0,Skeena,10,1,29000,,0.514889481
1,City West,4-166-1,Skeena,2,9,5000,,0.929375123
1,City West,4-168-0,Smithers,6,1,19000,,0.410924009
1,City West,4-168-1,Smithers,1,9,3000,,0.742126893
1,City West,4-170-0,Yukon,6,1,18000,,0.161760755
1,City West,4-170-1,Yukon,1,9,1000,,0.251427884
1,City West,4-172-0,Northwest Territories,7,1,21000,,0.572614582
1,City West,4-172-1,Northwest Territories,1,9,1000,,0.840058607
1,Tbaytel,4-104-0,Kenora / Sioux Lookout,10,3,33000,,0.471377623
1,Tbaytel,4-105-0,Iron Bridge,3,5,10000,,0.732572619
1,Tbaytel,4-105-1,Iron Bridge,2,3,6000,,0.76398917
1,Tbaytel,4-107-0,Marathon,4,5,13000,,0.860945733
1,Tbaytel,4-108-0,Thunder Bay,30,5,79000,,0.90234499
1,Tbaytel,4-109-0,Fort Frances,3,5,10000,,0.749454395
1,Vidéotron,4-026-0,Rivière-du-Loup,10,7,42000,,0.279597263
1,Vidéotron,4-028-0,Chicoutimi-Jonquière,50,5,142000,,0.701356552
1,Vidéotron,4-030-0,Québec,200,5,588000,,0.808196408
1,Vidéotron,4-045-0,Cowansville,5,5,15000,,0.612243668
1,Vidéotron,4-051-0,Montréal,3370,5,10097000,,0.113455543
1,Vidéotron,4-052-0,Sainte-Agathe-des-Monts,10,6,39000,,0.258765685
1,Vidéotron,4-053-0,Hawkesbury,10,7,33000,,0.006829152
1,Vidéotron,4-054-0,Mont-Laurier / Maniwaki,8,5,25000,,0.811910631
1,Vidéotron,4-055-0,Ottawa,480,5,1453000,,0.662069719
1,Vidéotron,4-056-0,Pembroke,10,7,42000,,0.563933764
1,Vidéotron,4-058-0,Rouyn-Noranda,7,6,22000,,0.146752959
1,Vidéotron,4-059-0,Notre-Dame-du-Nord,3,5,8000,,0.153010568
1,Vidéotron,4-060-0,La Sarre,3,7,10000,,0.077339075
1,Vidéotron,4-063-0,Roberval / Saint-Félicien,10,5,30000,,0.588880632
1,Vidéotron,4-067-0,Cornwall,10,9,36000,,0.736112394
1,Vidéotron,4-069-0,Gananoque,2,8,7000,,0.678322371
1,Vidéotron,4-071-0,Napanee,7,8,22000,,0.264501408
1,Vidéotron,4-072-0,Belleville,30,8,101000,,0.90775789
1,Vidéotron,4-073-0,Cobourg,10,8,33000,,0.313035593
1,Vidéotron,4-077-0,Toronto,5440,8,16311000,,0.968402318
1,Vidéotron,4-078-0,Alliston,20,8,66000,,0.992162701
1,Vidéotron,4-079-0,Guelph / Kitchener,150,8,460000,,0.424293416
1,Vidéotron,4-080-0,Fergus,5,8,15000,,0.614175818
1,Vidéotron,4-085-0,Haldimand / Dunnville,6,8,19000,,0.706676348
1,Vidéotron,4-086-0,London / Woodstock / St. Thomas,150,8,441000,,0.583845469
1,Vidéotron,4-087-0,Brantford,30,9,90000,,0.018315082
1,Vidéotron,4-092-0,Sarnia,20,8,63000,,0.46472139
1,Vidéotron,4-094-0,Barrie,80,8,229000,,0.409453592
1,Vidéotron,4-095-0,Midland,8,8,25000,,0.458182954
1,Vidéotron,4-110-0,Steinbach,10,9,33000,,0.143339182
1,Vidéotron,4-111-0,Winnipeg,180,7,540000,,0.343142372
1,Vidéotron,4-115-0,Portage la Prairie,4,7,11000,,0.136037976
1,Vidéotron,4-116-0,Dauphin,10,7,39000,,0.590919157
1,Vidéotron,4-136-0,Calgary,470,7,1417000,,0.068635997
1,Vidéotron,4-141-0,Edmonton,440,8,1326000,,0.34820414
1,Vidéotron,4-149-0,East Kootenay,10,9,31000,,0.446940114
1,Vidéotron,4-150-0,West Kootenay,10,5,40000,,0.419392717
1,Vidéotron,4-151-0,Kelowna,80,6,236000,,0.785628288
1,Vidéotron,4-152-0,Vancouver,2110,5,6337000,,0.32147961
1,Vidéotron,4-154-0,Victoria,100,5,298000,,0.22870302
1,Vidéotron,4-155-0,Nanaimo,40,5,127000,,0.545033665
1,Vidéotron,4-158-0,Squamish / Whistler,10,5,38000,,0.848175792
1,Vidéotron,4-160-0,Kamloops,20,5,70000,,0.594781066
1,Vidéotron,4-167-0,Prince George,20,9,48000,,0.724148466
1,Sogetel,4-029-0,Montmagny,10,5,29000,,0.060431499
1,Sogetel,4-030-0,Québec,200,3,588000,,0.590246245
1,Sogetel,4-031-0,Sainte-Marie,9,5,27000,,0.331820135
1,Sogetel,4-032-0,Saint-Georges,10,5,36000,,0.461148657
1,Sogetel,4-033-0,Lac-Mégantic,4,4,12000,,0.106014313
1,Sogetel,4-034-0,Thetford Mines,7,3,21000,,0.553884519
1,Sogetel,4-035-0,Plessisville,4,2,12000,,0.378618531
1,Sogetel,4-038-0,Louiseville,4,5,11000,,0.572982019
1,Sogetel,4-039-0,Asbestos,5,5,15000,,0.222130701
1,Sogetel,4-040-0,Victoriaville,10,5,29000,,0.897300498
1,Sogetel,4-042-0,Sherbrooke,50,5,163000,,0.640769362
1,Sogetel,4-043-0,Windsor,3,6,9000,,0.340299813
1,Sogetel,4-044-0,Drummondville,20,2,73000,,0.412194896
1,Sogetel,4-047-0,Granby,20,5,54000,,0.696818426
1,Sogetel,4-048-0,St-Hyacinthe,20,1,47000,,0.565697061
1,Sogetel,4-049-0,Sorel,10,2,30000,,0.541128207
1,Novus,4-152-0,Vancouver,2110,1,6337000,,0.658493558
1,Bell,4-001-0,St. John's,60,3,166000,,0.140962779
1,Bell,4-002-0,Placentia,3,3,8000,,0.370921439
1,Bell,4-003-0,Gander / Grand Falls / Windsor,20,3,74000,,0.049026121
1,Bell,4-004-0,Corner Brook / Stephenville,10,3,40000,,0.295015281
1,Bell,4-005-0,Labrador,5,3,14000,,0.074188126
1,Bell,4-006-0,Charlottetown,20,3,49000,,0.321882376
1,Bell,4-007-0,Summerside,8,3,24000,,0.708182193
1,Bell,4-008-0,Yarmouth,9,3,28000,,0.596779459
1,Bell,4-009-0,Bridgewater / Kentville,20,5,71000,,0.587126825
1,Bell,4-010-0,Halifax,90,1,283000,,0.959391062
1,Bell,4-011-0,Truro,10,5,29000,,0.396287619
1,Bell,4-012-0,Amherst,6,3,17000,,0.271019923
1,Bell,4-013-0,Antigonish / New Glasgow,10,5,36000,,0.345945151
1,Bell,4-014-0,Sydney,20,3,67000,,0.130247503
1,Bell,4-015-0,Saint John,30,5,93000,,0.28790031
1,Bell,4-016-0,St. Stephen,4,5,13000,,0.662578395
1,Bell,4-017-0,Fredericton,40,5,107000,,0.524808561
1,Bell,4-018-0,Moncton,40,5,116000,,0.837561554
1,Bell,4-019-0,Miramichi / Bathurst,30,5,80000,,0.105146646
1,Bell,4-020-0,Grand Falls,4,5,13000,,0.621258319
1,Bell,4-021-0,Edmundston,5,2,14000,,0.605297172
1,Bell,4-022-0,Campbellton,5,5,14000,,0.92769343
1,Bell,4-024-0,Mont-Joli,6,7,19000,,0.042283779
1,Bell,4-025-0,Rimouski,10,7,29000,,0.902917314
1,Bell,4-026-0,Rivière-du-Loup,10,5,42000,,0.808470243
1,Bell,4-027-0,La Malbaie,5,7,14000,,0.358434155
1,Bell,4-028-0,Chicoutimi-Jonquière,50,5,142000,,0.641847403
1,Bell,4-029-0,Montmagny,10,7,29000,,0.027748992
1,Bell,4-030-0,Québec,200,6,588000,,0.596323289
1,Bell,4-031-0,Sainte-Marie,9,7,27000,,0.583035401
1,Bell,4-032-0,Saint-Georges,10,7,36000,,0.48523719
1,Bell,4-033-0,Lac-Mégantic,4,5,12000,,0.522463239
1,Bell,4-034-0,Thetford Mines,7,5,21000,,0.583638418
1,Bell,4-035-0,Plessisville,4,5,12000,,0.39888743
1,Bell,4-036-0,La Tuque,3,6,8000,,0.217666991
1,Bell,4-038-0,Louiseville,4,5,11000,,0.00727891
1,Bell,4-039-0,Asbestos,5,5,15000,,0.96665884
1,Bell,4-040-0,Victoriaville,10,5,29000,,0.458475415
1,Bell,4-041-0,Coaticook,2,6,7000,,0.063403322
1,Bell,4-043-0,Windsor,3,6,9000,,0.228491338
1,Bell,4-045-0,Cowansville,5,5,15000,,0.389014712
1,Bell,4-046-0,Farnham,5,6,15000,,0.980311952
1,Bell,4-047-0,Granby,20,5,54000,,0.270820039
1,Bell,4-049-0,Sorel,10,4,30000,,0.739612438
1,Bell,4-050-0,Joliette,30,7,82000,,0.35717561
1,Bell,4-051-0,Montréal,3370,4,10097000,,0.144093807
1,Bell,4-052-0,Sainte-Agathe-des-Monts,10,5,39000,,0.407960133
1,Bell,4-053-0,Hawkesbury,10,5,33000,,0.067264382
1,Bell,4-054-0,Mont-Laurier / Maniwaki,8,4,25000,,0.445260524
1,Bell,4-055-0,Ottawa,480,7,1453000,,0.78654285
1,Bell,4-056-0,Pembroke,10,5,42000,,0.932391384
1,Bell,4-057-0,Arnprior / Renfrew,5,6,16000,,0.598975595
1,Bell,4-058-0,Rouyn-Noranda,7,4,22000,,0.468803975
1,Bell,4-059-0,Notre-Dame-du-Nord,3,4,8000,,0.783879423
1,Bell,4-060-0,La Sarre,3,4,10000,,0.136177241
1,Bell,4-061-0,Amos,4,5,13000,,0.32447038
1,Bell,4-062-0,Val-d'Or,8,4,23000,,0.124320479
1,Bell,4-063-0,Roberval / Saint-Félicien,10,5,30000,,0.360216023
1,Bell,4-064-0,Baie-Comeau,7,7,22000,,0.733943963
1,Bell,4-065-0,Port-Cartier / Sept-Îles,8,10,24000,,0.414607792
1,Bell,4-066-0,Chibougamau,8,4,23000,,0.723312991
1,Bell,4-067-0,Cornwall,10,3,36000,,0.655393495
1,Bell,4-068-0,Brockville,10,5,36000,,0.405505065
1,Bell,4-069-0,Gananoque,2,6,7000,,0.098121052
1,Bell,4-070-0,Kingston,40,5,115000,,0.357922533
1,Bell,4-071-0,Napanee,7,5,22000,,0.97272893
1,Bell,4-072-0,Belleville,30,2,101000,,0.904219519
1,Bell,4-073-0,Cobourg,10,3,33000,,0.941089188
1,Bell,4-074-0,Peterborough,40,5,108000,,0.953116801
1,Bell,4-075-0,Lindsay,8,5,23000,,0.866930112
1,Bell,4-076-0,Minden,4,5,11000,,0.797118891
1,Bell,4-077-0,Toronto,5440,4,16311000,,0.520627461
1,Bell,4-078-0,Alliston,20,5,66000,,0.704335201
1,Bell,4-079-0,Guelph / Kitchener,150,6,460000,,0.427925681
1,Bell,4-080-0,Fergus,5,6,15000,,0.533462819
1,Bell,4-081-0,Kincardine,30,5,95000,,0.727739017
1,Bell,4-082-0,Listowel / Goderich,10,5,43000,,0.7908977
1,Bell,4-083-0,Fort Erie,5,6,16000,,0.016225116
1,Bell,4-084-0,Niagara / St. Catharines,80,5,227000,,0.752229779
1,Bell,4-085-0,Haldimand / Dunnville,6,6,19000,,0.526089373
1,Bell,4-086-0,London / Woodstock / St. Thomas,150,6,441000,,0.728192367
1,Bell,4-087-0,Brantford,30,5,90000,,0.743089503
1,Bell,4-088-0,Stratford,9,5,26000,,0.137441439
1,Bell,4-089-0,Chatham,10,5,35000,,0.707456482
1,Bell,4-090-0,Windsor / Leamington,90,7,261000,,0.528180495
1,Bell,4-091-0,Wallaceburg,5,5,16000,,0.60465757
1,Bell,4-092-0,Sarnia,20,3,63000,,0.931795498
1,Bell,4-093-0,Strathroy,8,5,24000,,0.891274671
1,Bell,4-094-0,Barrie,80,3,229000,,0.128682453
1,Bell,4-095-0,Midland,8,5,25000,,0.550302152
1,Bell,4-096-0,Gravenhurst / Bracebridge,10,5,32000,,0.659281002
1,Bell,4-097-0,North Bay,20,4,53000,,0.228909199
1,Bell,4-098-0,Parry Sound,4,5,11000,,0.886317121
1,Bell,4-099-0,Elliot Lake,5,4,15000,,0.992229177
1,Bell,4-100-0,Sudbury,40,5,116000,,0.064656268
1,Bell,4-104-0,Kenora / Sioux Lookout,10,5,33000,,0.813024356
1,Bell,4-105-0,Iron Bridge,3,2,10000,,0.4854326
1,Bell,4-106-0,Sault Ste. Marie,10,1,41000,,0.782211819
1,Bell,4-107-0,Marathon,4,5,13000,,0.820854596
1,Bell,4-108-0,Thunder Bay,30,5,79000,,0.366266561
1,Bell,4-109-0,Fort Frances,3,5,10000,,0.328092752
1,Bell,4-110-0,Steinbach,10,6,33000,,0.861815848
1,Bell,4-111-0,Winnipeg,180,4,540000,,0.285928192
1,Bell,4-112-0,Lac du Bonnet,10,5,30000,,0.072801558
1,Bell,4-113-0,Morden / Winkler,9,5,26000,,0.252470582
1,Bell,4-114-0,Brandon,20,7,53000,,0.464381829
1,Bell,4-115-0,Portage la Prairie,4,6,11000,,0.811141681
1,Bell,4-116-0,Dauphin,10,5,39000,,0.922630428
1,Bell,4-117-0,Creighton / Flin Flon,4,5,11000,,0.498828788
1,Bell,4-118-0,Thompson,9,5,26000,,0.029177184
1,Bell,4-119-0,Estevan,8,10,23000,,0.283100929
1,Bell,4-120-0,Weyburn,4,10,12000,,0.641885375
1,Bell,4-121-0,Moose Jaw,9,7,28000,,0.559320077
1,Bell,4-122-0,Swift Current,8,7,24000,,0.716014146
1,Bell,4-123-0,Yorkton,10,7,32000,,0.089160042
1,Bell,4-124-0,Regina,60,5,169000,,0.117274934
1,Bell,4-125-0,Saskatoon,70,5,199000,,0.807650366
1,Bell,4-126-0,Watrous,5,7,14000,,0.367832234
1,Bell,4-127-0,Battleford,20,6,51000,,0.003287277
1,Bell,4-128-0,Prince Albert,20,7,67000,,0.868453831
1,Bell,4-129-0,Lloydminster,6,7,19000,,0.685069731
1,Bell,4-130-0,Northern Saskatchewan,6,5,19000,,0.094488465
1,Bell,4-131-0,Medicine Hat / Brooks,20,8,55000,,0.537235177
1,Bell,4-132-0,Lethbridge,40,8,123000,,0.468723115
1,Bell,4-133-0,Stettler / Oyen / Wainwright,9,7,26000,,0.403786148
1,Bell,4-134-0,High River,20,7,61000,,0.632741926
1,Bell,4-135-0,Strathmore,8,7,23000,,0.289625309
1,Bell,4-136-0,Calgary,470,6,1417000,,0.435894691
1,Bell,4-137-0,Red Deer,40,8,134000,,0.965010475
1,Bell,4-138-0,Wetaskiwin / Ponoka,9,7,28000,,0.918159139
1,Bell,4-139-0,Camrose,7,7,20000,,0.994061922
1,Bell,4-140-0,Vegreville,3,7,8000,,0.633358972
1,Bell,4-141-0,Edmonton,440,7,1326000,,0.202275916
1,Bell,4-142-0,Edson / Hinton,8,7,25000,,0.644950519
1,Bell,4-143-0,Bonnyville,10,8,43000,,0.87677215
1,Bell,4-144-0,Whitecourt,6,7,17000,,0.584221651
1,Bell,4-145-0,Barrhead,4,7,12000,,0.130116308
1,Bell,4-146-0,Fort McMurray,10,8,38000,,0.317570149
1,Bell,4-147-0,Peace River,10,5,44000,,0.634225689
1,Bell,4-148-0,Grande Prairie,20,7,56000,,0.693342537
1,Bell,4-149-0,East Kootenay,10,7,31000,,0.305924133
1,Bell,4-150-0,West Kootenay,10,7,40000,,0.151347461
1,Bell,4-151-0,Kelowna,80,8,236000,,0.092957965
1,Bell,4-152-0,Vancouver,2110,5,6337000,,0.730493364
1,Bell,4-153-0,Hope,4,7,13000,,0.778072391
1,Bell,4-154-0,Victoria,100,10,298000,,0.756011278
1,Bell,4-155-0,Nanaimo,40,10,127000,,0.695166782
1,Bell,4-156-0,Courtenay,20,5,61000,,0.707969634
1,Bell,4-157-0,Powell River,5,5,14000,,0.784739413
1,Bell,4-158-0,Squamish / Whistler,10,7,38000,,0.418022469
1,Bell,4-159-0,Merritt,3,7,8000,,0.485421071
1,Bell,4-160-0,Kamloops,20,7,70000,,0.578280486
1,Bell,4-161-0,Ashcroft,3,5,8000,,0.596810909
1,Bell,4-162-0,Salmon Arm,9,7,26000,,0.39631417
1,Bell,4-163-0,Golden,1,7,3000,,0.462960746
1,Bell,4-164-0,Williams Lake,7,5,20000,,0.212368995
1,Bell,4-165-0,Quesnel / Red Bluff,4,5,12000,,0.67331595
1,Bell,4-166-0,Skeena,10,5,29000,,0.087213848
1,Bell,4-167-0,Prince George,20,7,48000,,0.256922435
1,Bell,4-168-0,Smithers,6,5,19000,,0.367161675
1,Bell,4-169-0,Dawson Creek,10,5,35000,,0.98032131
2,Huron Tel,4-081-0,Kincardine,30,5,105000,,0.745384702
2,Huron Tel,4-081-1,Kincardine,20,5,61000,,0.225357419
2,Huron Tel,4-082-0,Listowel / Goderich,10,5,48000,,0.771524713
2,NE&W SPC,4-068-0,Brockville,10,8,40000,,0.979271524
2,NE&W SPC,4-069-0,Gananoque,2,10,7700,,0.802216269
2,NE&W SPC,4-070-0,Kingston,40,6,127000,,0.07796759
2,NE&W SPC,4-071-0,Napanee,7,6,25000,,0.079238606
2,NE&W SPC,4-072-0,Belleville,30,6,112000,,0.538194177
2,NE&W SPC,4-073-0,Cobourg,10,7,37000,,0.330287043
2,NE&W SPC,4-074-0,Peterborough,40,8,119000,,0.549183271
2,NE&W SPC,4-075-0,Lindsay,8,7,26000,,0.722690808
2,NE&W SPC,4-078-0,Alliston,20,7,73000,,0.557964439
2,NE&W SPC,4-079-0,Guelph / Kitchener,150,1,506000,,0.22286916
2,NE&W SPC,4-080-0,Fergus,5,7,17000,,0.162157507
2,NE&W SPC,4-081-0,Kincardine,30,5,105000,,0.149033988
2,NE&W SPC,4-081-1,Kincardine,20,5,61000,100.00%,0.577737332
2,NE&W SPC,4-082-0,Listowel / Goderich,10,7,48000,,0.592462633
2,NE&W SPC,4-086-0,London / Woodstock / St. Thomas,150,3,486000,100.00%,0.881396694
2,NE&W SPC,4-087-0,Brantford,30,5,99000,100.00%,0.151529881
2,NE&W SPC,4-088-0,Stratford,9,7,29000,,0.793840676
2,NE&W SPC,4-089-0,Chatham,10,5,39000,,0.908366978
2,NE&W SPC,4-090-0,Windsor / Leamington,90,8,288000,,0.550896051
2,NE&W SPC,4-091-0,Wallaceburg,5,5,18000,,0.608926757
2,NE&W SPC,4-092-0,Sarnia,20,7,70000,100.00%,0.128446859
2,NE&W SPC,4-093-0,Strathroy,8,4,27000,,0.738639111
2,Rogers,4-001-0,St. John's,60,4,183000,,0.379236078
2,Rogers,4-002-0,Placentia,3,4,8800,,0.603051284
2,Rogers,4-003-0,Gander / Grand Falls / Windsor,20,4,82000,,0.972832626
2,Rogers,4-004-0,Corner Brook / Stephenville,10,4,44000,,0.138826845
2,Rogers,4-005-0,Labrador,5,4,16000,,0.049283204
2,Rogers,4-006-0,Charlottetown,20,4,54000,,0.90608676
2,Rogers,4-007-0,Summerside,8,4,27000,,0.091749737
2,Rogers,4-008-0,Yarmouth,9,4,31000,,0.030977521
2,Rogers,4-009-0,Bridgewater / Kentville,20,5,79000,,0.030349411
2,Rogers,4-010-0,Halifax,90,4,312000,,0.193663901
2,Rogers,4-011-0,Truro,10,5,32000,,0.989425174
2,Rogers,4-012-0,Amherst,6,4,19000,,0.495662823
2,Rogers,4-013-0,Antigonish / New Glasgow,10,5,40000,,0.328549495
2,Rogers,4-014-0,Sydney,20,4,74000,,0.749319429
2,Rogers,4-015-0,Saint John,30,6,103000,,0.095332893
2,Rogers,4-016-0,St. Stephen,4,6,15000,,0.387757731
2,Rogers,4-017-0,Fredericton,40,6,118000,,0.961803035
2,Rogers,4-018-0,Moncton,40,6,128000,,0.547980764
2,Rogers,4-019-0,Miramichi / Bathurst,30,6,88000,,0.960255156
2,Rogers,4-020-0,Grand Falls,4,6,15000,,0.588510935
2,Rogers,4-021-0,Edmundston,5,4,16000,,0.458585312
2,Rogers,4-022-0,Campbellton,5,6,16000,,0.788055498
2,Rogers,4-023-0,Matane,20,10,63000,,0.954506553
2,Rogers,4-024-0,Mont-Joli,6,6,21000,,0.012093155
2,Rogers,4-025-0,Rimouski,10,6,32000,,0.61521541
2,Rogers,4-026-0,Rivière-du-Loup,10,6,47000,,0.854195277
2,Rogers,4-027-0,La Malbaie,5,6,16000,,0.255535433
2,Rogers,4-028-0,Chicoutimi-Jonquière,50,6,157000,,0.058041733
2,Rogers,4-029-0,Montmagny,10,6,32000,,0.848477902
2,Rogers,4-030-0,Québec,200,3,647000,,0.070337749
2,Rogers,4-031-0,Sainte-Marie,9,6,30000,,0.747043971
2,Rogers,4-032-0,Saint-Georges,10,6,40000,,0.468427637
2,Rogers,4-033-0,Lac-Mégantic,4,6,14000,,0.715116406
2,Rogers,4-034-0,Thetford Mines,7,6,24000,,0.9623078
2,Rogers,4-035-0,Plessisville,4,6,14000,,0.019723493
2,Rogers,4-036-0,La Tuque,3,6,8800,,0.013248875
2,Rogers,4-037-0,Trois-Rivières,60,7,190000,,0.714641561
2,Rogers,4-038-0,Louiseville,4,6,13000,,0.267741239
2,Rogers,4-039-0,Asbestos,5,6,17000,,0.183183309
2,Rogers,4-040-0,Victoriaville,10,6,32000,,0.641710268
2,Rogers,4-041-0,Coaticook,2,6,7700,,0.73443543
2,Rogers,4-042-0,Sherbrooke,50,7,180000,,0.783735959
2,Rogers,4-043-0,Windsor,3,6,9900,,0.889854531
2,Rogers,4-044-0,Drummondville,20,8,81000,,0.02041355
2,Rogers,4-045-0,Cowansville,5,5,17000,,0.931939736
2,Rogers,4-046-0,Farnham,5,6,17000,,0.016505932
2,Rogers,4-047-0,Granby,20,5,60000,,0.792257055
2,Rogers,4-048-0,St-Hyacinthe,20,6,52000,,0.872616507
2,Rogers,4-049-0,Sorel,10,5,33000,,0.604739925
2,Rogers,4-050-0,Joliette,30,4,91000,,0.072464561
2,Rogers,4-051-0,Montréal,3370,4,11107000,,0.524596936
2,Rogers,4-052-0,Sainte-Agathe-des-Monts,10,6,43000,,0.425977044
2,Rogers,4-053-0,Hawkesbury,10,6,37000,,0.14608288
2,Rogers,4-054-0,Mont-Laurier / Maniwaki,8,6,28000,,0.725711786
2,Rogers,4-055-0,Ottawa,480,3,1599000,,0.016418038
2,Rogers,4-056-0,Pembroke,10,6,47000,,0.702115338
2,Rogers,4-057-0,Arnprior / Renfrew,5,5,18000,,0.97498913
2,Rogers,4-058-0,Rouyn-Noranda,7,6,25000,,0.143567234
2,Rogers,4-059-0,Notre-Dame-du-Nord,3,6,8800,,0.569952658
2,Rogers,4-060-0,La Sarre,3,6,11000,,0.464206403
2,Rogers,4-061-0,Amos,4,5,15000,,0.975188094
2,Rogers,4-062-0,Val-d'Or,8,5,26000,,0.729829578
2,Rogers,4-063-0,Roberval / Saint-Félicien,10,6,33000,,0.940862765
2,Rogers,4-064-0,Baie-Comeau,7,6,25000,,0.459995474
2,Rogers,4-065-0,Port-Cartier / Sept-Îles,8,10,27000,,0.770987342
2,Rogers,4-066-0,Chibougamau,8,5,26000,,0.094457733
